datacenter,canceled_job,hours_before_execution,request_month,request_week,request_day,peak_gpu_hours,offpeak_gpu_hours,num_primary_processes,num_auxiliary_processes,num_background_processes,service_tier,client_type,request_channel,returning_client,previous_job_cancellations,successful_previous_jobs,reserved_gpu_type,assigned_gpu_type,resource_modifications,reservation_commitment,queue_wait_time,workload_profile,estimated_cost_per_hour,reserved_storage_units,special_resource_requests,total_gpu_hours,total_processes,high_value_client
GPU_Cluster_BB,0,18,3,12,20,15768.4,0.0,1,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T4,GPU_T5,0,no_commitment,0,single_experiment,95.0,0,0,15768.4,1.0,0
GPU_Cluster_BB,1,100,10,42,16,0.0,12785.6,2,0.0,0,priority,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,108.0,0,0,12785.6,2.0,0
GPU_Cluster_BB,1,60,3,14,31,0.0,52277.1,2,1.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,107.1,0,1,52277.1,3.0,0
GPU_Cluster_BB,0,150,8,35,27,0.0,14563.8,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,109.8,0,1,14563.8,2.0,0
GPU_Cluster_BB,1,110,6,27,26,27696.0,8726.8,2,1.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,95.0,0,0,36422.8,3.0,0
GPU_Cluster_BB,1,29,12,51,17,16938.2,14122.7,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,104.0,0,0,31060.9,2.0,0
GPU_Cluster_BB,1,16,3,9,2,20738.7,55773.8,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,91.8,0,0,76512.5,2.0,0
GPU_Cluster_BB,0,98,3,9,4,43948.0,12980.3,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,97.2,0,2,56928.3,2.0,0
GPU_Cluster_AA,0,26,12,50,4,24292.0,24167.2,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T5,GPU_T5,0,no_commitment,0,single_experiment,50.0,0,0,48459.2,2.0,0
GPU_Cluster_BB,1,414,12,49,5,35557.9,19469.5,2,0.0,0,standard,research_consortium,broker_platform,0,1,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,62.0,0,0,55027.4,2.0,0
GPU_Cluster_AA,1,181,7,30,17,63819.5,85576.6,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,160.0,0,2,149396.1,2.0,1
GPU_Cluster_AA,0,2,8,33,18,0.0,33152.0,1,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,219.0,0,2,33152.0,1.0,1
GPU_Cluster_BB,0,91,4,15,9,26915.8,16528.9,3,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,166.5,0,0,43444.7,3.0,1
GPU_Cluster_AA,0,22,12,49,4,12274.6,20167.8,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T4,0,no_commitment,0,single_experiment,26.0,0,0,32442.4,2.0,0
GPU_Cluster_AA,0,114,6,26,30,22616.8,33612.6,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,multi_run_experiment,159.0,0,1,56229.4,2.0,1
GPU_Cluster_BB,0,247,6,25,22,0.0,28330.5,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,99.0,0,2,28330.5,2.0,0
GPU_Cluster_AA,0,4,5,23,31,0.0,15656.2,1,0.0,0,standard,managed_account,broker_platform,1,0,7,GPU_T1,GPU_T1,0,no_commitment,0,team_project,63.0,1,0,15656.2,1.0,0
GPU_Cluster_AA,1,128,12,52,22,36545.6,138568.4,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,57.23,0,1,175114.0,2.0,0
GPU_Cluster_BB,0,7,4,15,14,0.0,19353.9,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,144.0,0,2,19353.9,2.0,1
GPU_Cluster_AA,0,16,2,6,4,0.0,63686.0,2,0.0,0,standard,cloud_marketplace,broker_platform,1,0,1,GPU_T1,GPU_T4,0,no_commitment,0,single_experiment,14.0,1,1,63686.0,2.0,0
GPU_Cluster_AA,0,2,4,16,11,11747.5,21272.1,2,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T1,GPU_T1,4,no_commitment,0,single_experiment,67.5,0,0,33019.6,2.0,0
GPU_Cluster_BB,0,26,9,38,17,0.0,9694.4,2,0.0,1,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,1,no_commitment,0,single_experiment,159.0,0,2,9694.4,3.0,1
GPU_Cluster_BB,0,3,3,10,6,26456.6,0.0,1,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,78.4,0,0,26456.6,1.0,0
GPU_Cluster_BB,0,8,5,22,24,0.0,20506.1,1,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,114.75,0,0,20506.1,1.0,0
GPU_Cluster_BB,0,67,2,9,26,37188.4,5268.6,1,1.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,73.46,0,2,42457.0,2.0,0
GPU_Cluster_BB,1,426,9,37,8,0.0,34487.7,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,62.0,0,0,34487.7,2.0,0
GPU_Cluster_BB,0,54,7,31,31,10172.0,9396.7,1,1.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,128.0,0,0,19568.7,2.0,0
GPU_Cluster_BB,1,104,12,50,4,41838.5,0.0,2,1.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,109.8,0,1,41838.5,3.0,0
GPU_Cluster_AA,1,236,5,20,12,25455.4,23031.5,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,48.0,0,0,48486.9,2.0,0
GPU_Cluster_AA,1,29,9,40,25,16517.5,0.0,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,89.0,0,0,16517.5,2.0,0
GPU_Cluster_BB,0,191,6,23,3,11075.7,29218.1,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,132.0,0,0,40293.8,2.0,0
GPU_Cluster_AA,0,285,9,39,20,35167.6,83047.5,3,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T3,7,no_commitment,0,multi_run_experiment,86.4,0,0,118215.1,3.0,0
GPU_Cluster_AA,0,40,1,3,16,6851.8,28480.8,1,0.0,0,unknown,research_consortium,api_direct,0,0,0,GPU_T1,GPU_T5,1,no_commitment,0,multi_run_experiment,55.0,0,0,35332.6,1.0,0
GPU_Cluster_BB,1,49,4,17,28,0.0,14388.5,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,126.0,0,0,14388.5,2.0,0
GPU_Cluster_BB,1,109,6,26,30,14904.4,40500.6,3,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,108.0,0,0,55405.0,3.0,0
GPU_Cluster_BB,1,77,2,9,24,0.0,28922.1,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,64.0,0,0,28922.1,2.0,0
GPU_Cluster_BB,1,120,6,23,8,0.0,29914.5,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,89.1,0,0,29914.5,2.0,0
GPU_Cluster_BB,0,8,8,34,20,16759.7,0.0,1,1.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,1,no_commitment,0,single_experiment,180.0,0,3,16759.7,2.0,1
GPU_Cluster_BB,1,228,6,25,22,13441.8,28889.2,3,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,166.5,0,2,42331.0,3.0,1
GPU_Cluster_BB,0,87,8,33,8,21022.4,17998.9,3,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,135.27,0,1,39021.3,3.0,1
GPU_Cluster_AA,0,36,11,46,11,21839.6,54966.1,2,0.0,0,priority,internal_research,api_direct,0,0,0,GPU_T1,GPU_T1,2,no_commitment,0,single_experiment,54.47,0,0,76805.7,2.0,0
GPU_Cluster_BB,1,468,10,43,20,0.0,22375.4,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,62.0,0,0,22375.4,2.0,0
GPU_Cluster_AA,0,189,8,36,31,25143.3,47507.4,2,0.0,0,priority,managed_account,broker_platform,0,0,0,GPU_T5,GPU_T5,0,no_commitment,0,single_experiment,104.98,0,0,72650.7,2.0,0
GPU_Cluster_BB,0,175,4,15,11,0.0,99729.4,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,130.5,0,2,99729.4,2.0,0
GPU_Cluster_BB,0,128,1,4,27,0.0,14205.2,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,57.93,0,1,14205.2,2.0,0
GPU_Cluster_BB,1,329,9,37,11,22486.3,56903.6,2,0.0,0,standard,managed_account,broker_platform,0,1,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,90.0,0,0,79389.9,2.0,0
GPU_Cluster_BB,0,4,8,35,27,0.0,17312.3,2,2.0,0,standard,cloud_marketplace,api_direct,0,0,0,GPU_T6,GPU_T6,0,no_commitment,0,single_experiment,153.0,0,1,17312.3,4.0,1
GPU_Cluster_BB,0,164,10,40,2,0.0,28490.4,1,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T4,0,no_commitment,0,multi_run_experiment,100.0,0,0,28490.4,1.0,0
GPU_Cluster_AA,0,68,9,36,2,22666.0,60684.4,3,0.0,0,priority,internal_research,api_direct,0,0,0,GPU_T7,GPU_T7,2,no_commitment,0,single_experiment,150.71,1,0,83350.4,3.0,1
GPU_Cluster_BB,0,18,1,4,21,0.0,11927.2,3,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T4,2,no_commitment,0,multi_run_experiment,75.0,1,1,11927.2,3.0,0
GPU_Cluster_BB,1,336,9,38,18,0.0,23353.5,1,0.0,0,priority,managed_account,broker_platform,0,1,0,GPU_T1,GPU_T1,1,locked_allocation,0,multi_run_experiment,80.0,0,0,23353.5,1.0,0
GPU_Cluster_BB,1,282,7,27,5,0.0,33132.9,2,0.0,0,priority,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,141.3,0,1,33132.9,2.0,1
GPU_Cluster_BB,1,71,6,23,1,10222.3,69727.8,3,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,115.6,0,0,79950.1,3.0,0
GPU_Cluster_AA,1,0,8,35,26,0.0,13602.8,2,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T6,GPU_T6,0,no_commitment,0,single_experiment,179.0,0,0,13602.8,2.0,1
GPU_Cluster_AA,0,1,1,3,16,0.0,11850.7,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T4,0,no_commitment,0,single_experiment,49.0,0,0,11850.7,2.0,0
GPU_Cluster_BB,1,39,8,33,14,0.0,27259.0,2,0.0,0,priority,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,101.5,0,0,27259.0,2.0,0
GPU_Cluster_BB,1,38,1,2,14,0.0,7069.1,1,0.0,0,standard,enterprise_client,enterprise_portal,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,75.0,0,0,7069.1,1.0,1
GPU_Cluster_BB,1,258,9,37,8,0.0,20517.2,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,41,single_experiment,65.0,0,0,20517.2,2.0,0
GPU_Cluster_BB,0,107,8,35,21,35619.8,0.0,2,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,99.0,0,0,35619.8,2.0,0
GPU_Cluster_AA,0,5,5,22,28,16759.9,11139.1,2,2.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T7,GPU_T7,0,no_commitment,0,single_experiment,145.0,0,0,27899.0,4.0,1
GPU_Cluster_AA,0,60,3,13,31,10482.1,29812.5,1,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T5,GPU_T6,0,no_commitment,0,single_experiment,68.47,0,1,40294.6,1.0,0
GPU_Cluster_BB,1,275,10,41,5,16613.7,56310.3,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,90.0,0,0,72924.0,2.0,0
GPU_Cluster_BB,1,50,8,35,25,0.0,45548.8,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,62.0,0,0,45548.8,2.0,0
GPU_Cluster_AA,0,2,12,49,5,17014.6,12363.3,2,1.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T3,1,no_commitment,0,single_experiment,40.5,0,1,29377.9,3.0,0
GPU_Cluster_BB,0,314,8,31,1,0.0,82740.4,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,1,no_commitment,0,single_experiment,109.1,0,1,82740.4,2.0,0
GPU_Cluster_BB,1,92,3,11,15,0.0,45571.1,2,0.0,0,standard,research_consortium,api_direct,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,85.0,0,0,45571.1,2.0,0
GPU_Cluster_BB,1,28,3,9,2,0.0,29835.4,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,95.0,0,0,29835.4,2.0,0
GPU_Cluster_BB,1,52,11,46,9,0.0,33911.4,1,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,125.99,0,1,33911.4,1.0,0
GPU_Cluster_BB,0,34,10,44,25,17724.3,47617.5,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,75.0,0,0,65341.8,2.0,0
GPU_Cluster_AA,1,22,1,6,31,17646.3,43646.3,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T5,GPU_T5,0,no_commitment,0,single_experiment,52.8,0,2,61292.6,2.0,0
GPU_Cluster_AA,0,137,6,23,4,55075.4,70225.2,2,1.0,0,priority,cloud_marketplace,broker_platform,0,0,0,GPU_T7,GPU_T7,0,no_commitment,0,single_experiment,175.56,0,1,125300.6,3.0,1
GPU_Cluster_BB,1,230,9,39,18,23134.7,27620.2,1,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,109.65,0,0,50754.9,1.0,0
GPU_Cluster_BB,1,218,6,24,9,0.0,26757.5,2,0.0,0,priority,research_consortium,broker_platform,0,1,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,135.0,0,0,26757.5,2.0,0
GPU_Cluster_BB,0,0,5,22,24,0.0,11507.8,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,141.0,0,0,11507.8,2.0,1
GPU_Cluster_BB,0,151,1,4,19,0.0,42149.6,1,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,1,no_commitment,63,multi_run_experiment,71.0,0,0,42149.6,1.0,0
GPU_Cluster_BB,1,122,4,15,9,20961.9,9223.7,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,99.0,0,1,30185.6,2.0,0
GPU_Cluster_BB,0,1,12,51,15,0.0,13100.2,1,0.0,0,standard,enterprise_client,enterprise_portal,1,0,2,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,75.0,0,0,13100.2,1.0,1
GPU_Cluster_AA,1,161,8,32,11,14050.1,29222.4,2,2.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T7,GPU_T7,1,no_commitment,0,single_experiment,300.0,0,1,43272.5,4.0,1
GPU_Cluster_AA,0,153,7,28,10,9810.5,31103.4,2,0.0,0,priority,cloud_marketplace,broker_platform,0,0,0,GPU_T5,GPU_T6,1,no_commitment,0,single_experiment,154.76,1,0,40913.9,2.0,1
GPU_Cluster_BB,0,33,4,14,8,30451.7,53973.6,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,115.4,0,0,84425.3,2.0,0
GPU_Cluster_AA,1,468,5,20,12,0.0,34706.2,2,0.0,0,priority,research_consortium,broker_platform,0,1,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,67.0,0,0,34706.2,2.0,0
GPU_Cluster_BB,1,59,4,16,18,0.0,12652.2,2,2.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T6,GPU_T6,0,no_commitment,0,single_experiment,239.0,0,0,12652.2,4.0,1
GPU_Cluster_AA,1,159,7,29,22,22303.3,71539.9,2,0.0,0,priority,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,212.0,0,0,93843.2,2.0,1
GPU_Cluster_BB,1,344,6,25,16,0.0,22983.0,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,62.0,0,0,22983.0,2.0,0
GPU_Cluster_AA,0,100,5,22,25,17359.0,50156.9,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T5,0,no_commitment,0,single_experiment,77.4,0,1,67515.9,2.0,0
GPU_Cluster_AA,1,259,9,38,17,0.0,47825.5,1,0.0,0,standard,research_consortium,enterprise_portal,0,1,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,33.3,0,0,47825.5,1.0,0
GPU_Cluster_AA,0,3,6,22,1,14864.9,32676.9,2,0.0,0,standard,internal_research,api_direct,0,0,6,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,97.85,0,1,47541.8,2.0,0
GPU_Cluster_BB,0,32,7,29,16,11809.2,0.0,2,2.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T7,GPU_T7,0,no_commitment,0,single_experiment,295.0,0,1,11809.2,4.0,1
GPU_Cluster_AA,0,13,10,44,30,0.0,24503.1,2,0.0,1,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T5,GPU_T5,1,no_commitment,0,single_experiment,76.0,0,3,24503.1,3.0,0
GPU_Cluster_AA,0,83,12,51,12,13288.9,23207.2,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T4,0,no_commitment,0,single_experiment,37.8,0,1,36496.1,2.0,0
GPU_Cluster_BB,0,13,2,8,14,20748.0,53385.0,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,73.2,0,0,74133.0,2.0,0
GPU_Cluster_BB,0,256,8,36,31,0.0,50316.4,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,90.95,0,0,50316.4,2.0,0
GPU_Cluster_BB,1,95,11,45,5,0.0,19681.7,1,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,75.0,0,0,19681.7,1.0,0
GPU_Cluster_AA,1,93,12,51,19,0.0,12861.7,2,0.0,0,enterprise,research_consortium,api_direct,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,80.0,0,0,12861.7,2.0,0
GPU_Cluster_BB,0,58,7,30,24,6561.1,16953.1,3,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T5,GPU_T5,0,no_commitment,0,single_experiment,147.05,0,0,23514.2,3.0,1
GPU_Cluster_AA,0,30,12,53,28,0.0,27294.4,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,65.0,0,0,27294.4,2.0,0
GPU_Cluster_BB,0,181,8,32,6,27658.4,53380.3,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,72.75,0,1,81038.7,2.0,0
GPU_Cluster_BB,0,113,11,46,11,0.0,27728.5,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,21,multi_run_experiment,90.0,0,0,27728.5,2.0,0
GPU_Cluster_BB,1,9,3,12,19,42325.9,99022.7,2,3.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T7,GPU_T7,0,no_commitment,0,single_experiment,230.84,0,1,141348.6,5.0,1
GPU_Cluster_BB,0,101,5,22,25,0.0,46286.9,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,multi_run_experiment,132.6,0,0,46286.9,2.0,0
GPU_Cluster_BB,0,145,8,36,31,11845.7,47491.1,2,0.0,0,priority,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,80.0,0,1,59336.8,2.0,0
GPU_Cluster_AA,0,0,2,8,16,0.0,46894.6,2,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T1,GPU_T4,1,no_commitment,0,single_experiment,45.0,0,0,46894.6,2.0,0
GPU_Cluster_BB,0,145,7,28,4,15964.6,39914.8,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T4,0,no_commitment,0,multi_run_experiment,112.0,0,1,55879.4,2.0,0
GPU_Cluster_AA,0,66,12,49,5,21510.5,17741.7,2,0.0,0,enterprise,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,3,no_commitment,0,multi_run_experiment,64.0,0,0,39252.2,2.0,0
GPU_Cluster_BB,1,12,8,34,23,0.0,21326.8,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,1,no_commitment,0,multi_run_experiment,130.0,0,0,21326.8,2.0,0
GPU_Cluster_BB,1,47,5,19,6,0.0,36189.7,2,2.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T6,GPU_T6,0,no_commitment,0,single_experiment,198.9,0,0,36189.7,4.0,1
GPU_Cluster_BB,0,198,7,31,30,14324.9,9675.8,1,0.0,0,priority,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,1,no_commitment,0,multi_run_experiment,0.0,0,1,24000.7,1.0,0
GPU_Cluster_AA,0,35,12,53,25,18668.0,17751.7,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,60.0,0,2,36419.7,2.0,0
GPU_Cluster_BB,1,35,5,19,10,0.0,12274.5,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,130.0,0,0,12274.5,2.0,0
GPU_Cluster_AA,0,1,10,41,6,0.0,34571.0,2,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T6,GPU_T6,0,no_commitment,0,single_experiment,93.0,1,0,34571.0,2.0,0
GPU_Cluster_BB,1,95,11,45,5,0.0,17629.2,1,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,75.0,0,0,17629.2,1.0,0
GPU_Cluster_BB,0,19,9,40,28,11059.3,0.0,1,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,1,no_commitment,0,multi_run_experiment,170.0,0,0,11059.3,1.0,1
GPU_Cluster_AA,0,174,9,39,20,0.0,63764.4,3,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T7,GPU_T7,4,no_commitment,0,multi_run_experiment,154.0,0,0,63764.4,3.0,1
GPU_Cluster_BB,0,10,11,45,3,0.0,46179.9,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,136.67,0,2,46179.9,2.0,1
GPU_Cluster_BB,0,11,2,7,16,10912.1,26496.8,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,79.48,0,1,37408.9,2.0,0
GPU_Cluster_BB,0,5,3,10,2,0.0,10895.4,1,0.0,0,standard,high_priority_partner,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,single_experiment,91.0,0,0,10895.4,1.0,1
GPU_Cluster_AA,0,13,7,31,29,0.0,16590.2,2,1.0,0,standard,internal_research,api_direct,0,0,0,GPU_T1,GPU_T3,0,no_commitment,0,single_experiment,168.0,0,2,16590.2,3.0,1
GPU_Cluster_BB,0,26,11,46,12,33600.3,14474.4,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,0,single_experiment,128.33,0,1,48074.7,2.0,0
GPU_Cluster_AA,0,171,3,10,5,20542.5,71349.3,2,0.0,0,priority,research_consortium,broker_platform,0,0,0,GPU_T5,GPU_T5,0,no_commitment,0,multi_run_experiment,73.0,0,0,91891.8,2.0,0
GPU_Cluster_BB,1,300,11,46,11,0.0,20542.2,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,locked_allocation,0,single_experiment,65.0,0,0,20542.2,2.0,0
GPU_Cluster_AA,0,10,2,6,6,21305.5,0.0,1,0.0,0,standard,enterprise_client,enterprise_portal,1,1,5,GPU_T1,GPU_T4,0,no_commitment,0,single_experiment,35.0,0,0,21305.5,1.0,1
GPU_Cluster_BB,0,118,6,24,6,11675.9,21120.7,1,0.0,0,standard,managed_account,enterprise_portal,0,0,0,GPU_T1,GPU_T1,0,no_commitment,0,multi_run_experiment,110.0,0,0,32796.6,1.0,0
GPU_Cluster_BB,0,69,10,44,25,54036.2,12490.9,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,58,multi_run_experiment,85.67,0,0,66527.1,2.0,0
