datacenter,canceled_job,hours_before_execution,request_month,request_day,peak_gpu_hours,offpeak_gpu_hours,num_primary_processes,num_auxiliary_processes,num_background_processes,service_tier,client_type,request_channel,returning_client,previous_job_cancellations,successful_previous_jobs,reserved_gpu_type,assigned_gpu_type,resource_modifications,reservation_commitment,workload_profile,estimated_cost_per_hour,reserved_storage_units,special_resource_requests,high_value_client,y_true,y_pred,is_error
GPU_Cluster_AA,1,134,10,8,12799.7,12763.4,1,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,63.5,0,0,0,1,0,True
GPU_Cluster_BB,1,54,12,24,27657.4,29101.3,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,88.4,0,1,0,1,0,True
GPU_Cluster_AA,1,1,6,1,0.0,6558.6,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,90.0,0,0,0,1,0,True
GPU_Cluster_BB,1,89,7,22,45066.2,7779.8,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,80.1,0,1,0,1,0,True
GPU_Cluster_BB,1,281,10,3,8104.5,35042.9,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,multi_run_experiment,108.8,0,0,0,1,0,True
GPU_Cluster_BB,1,105,11,12,27322.2,75696.1,2,1.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,102.83,0,3,0,1,0,True
GPU_Cluster_AA,1,29,8,29,0.0,47952.0,2,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,180.0,0,0,1,1,0,True
GPU_Cluster_BB,1,238,6,18,17637.6,35927.6,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,117.0,0,1,0,1,0,True
GPU_Cluster_AA,1,0,2,1,27307.0,55000.5,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,59.0,0,0,0,1,0,True
GPU_Cluster_AA,1,36,3,10,37166.8,79441.0,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,48.0,0,2,0,1,0,True
GPU_Cluster_AA,1,8,8,29,0.0,53436.1,3,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,213.5,0,0,1,1,0,True
GPU_Cluster_AA,1,1,2,21,0.0,68079.3,2,0.0,0,standard,research_consortium,api_direct,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,42.0,0,0,0,1,0,True
GPU_Cluster_BB,1,76,10,10,10912.1,0.0,1,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,120.0,0,0,0,1,0,True
GPU_Cluster_AA,1,255,6,1,0.0,43920.1,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,80.1,0,2,0,1,0,True
GPU_Cluster_BB,1,11,11,5,0.0,8576.6,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,140.0,0,1,1,1,0,True
GPU_Cluster_BB,1,0,4,10,0.0,0.0,0,0.0,0,on_demand,sponsored_project,enterprise_portal,0,0,0,GPU_T12,GPU_T12,0,no_commitment,single_experiment,0.0,0,0,0,1,0,True
GPU_Cluster_BB,1,434,6,3,27959.9,7394.0,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,90.0,0,0,0,1,0,True
GPU_Cluster_BB,1,6,3,3,0.0,29260.5,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,116.0,0,0,0,1,0,True
GPU_Cluster_BB,1,119,8,17,0.0,61935.7,2,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,140.0,0,0,1,1,0,True
GPU_Cluster_AA,1,86,10,24,8490.7,81403.0,2,0.0,0,priority,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,98.0,0,2,0,1,0,True
GPU_Cluster_BB,1,15,7,29,19998.5,87104.6,3,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,222.57,0,1,1,1,0,True
GPU_Cluster_BB,1,200,7,5,0.0,51391.9,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,107.1,0,1,0,1,0,True
GPU_Cluster_BB,1,39,10,2,42497.4,0.0,1,0.0,0,standard,cloud_marketplace,scheduler_gateway,0,0,0,GPU_T1,GPU_T1,1,no_commitment,single_experiment,134.0,0,1,0,1,0,True
GPU_Cluster_BB,1,3,10,30,30717.3,0.0,1,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,150.0,0,2,1,1,0,True
GPU_Cluster_AA,1,18,3,10,0.0,26131.7,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,60.0,0,1,0,1,0,True
GPU_Cluster_BB,1,73,3,16,11747.7,78572.0,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,79.05,0,1,0,1,0,True
GPU_Cluster_AA,1,12,7,24,12658.2,0.0,2,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,126.0,0,0,0,1,0,True
GPU_Cluster_AA,1,134,6,14,0.0,49780.6,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,56.7,0,0,0,1,0,True
GPU_Cluster_BB,1,13,3,19,35345.5,0.0,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,118.0,0,0,0,1,0,True
GPU_Cluster_AA,1,1,2,4,0.0,13100.0,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,48.0,0,0,0,1,0,True
GPU_Cluster_BB,1,21,1,6,0.0,18632.9,1,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,multi_run_experiment,67.0,0,2,0,1,0,True
GPU_Cluster_BB,1,159,7,18,0.0,20380.7,1,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,80.1,0,1,0,1,0,True
GPU_Cluster_BB,1,120,6,18,45744.0,26568.1,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,109.71,0,1,0,1,0,True
GPU_Cluster_BB,1,176,8,9,0.0,33985.8,3,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,137.7,0,2,1,1,0,True
GPU_Cluster_BB,1,171,7,17,20419.0,41539.2,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,107.1,0,2,0,1,0,True
GPU_Cluster_BB,1,127,4,15,15426.8,16055.8,3,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,171.0,0,1,1,1,0,True
GPU_Cluster_BB,1,37,3,1,0.0,53631.0,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,95.4,0,1,0,1,0,True
GPU_Cluster_AA,1,43,1,27,13170.7,34715.6,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,48.0,0,0,0,1,0,True
GPU_Cluster_BB,1,136,3,25,20616.1,28027.8,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,106.2,0,1,0,1,0,True
GPU_Cluster_BB,1,381,12,23,13868.4,28862.9,0,2.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T2,GPU_T2,0,no_commitment,single_experiment,69.5,0,1,0,1,0,True
GPU_Cluster_BB,1,9,1,13,49908.4,126785.9,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,69.5,0,1,0,1,0,True
GPU_Cluster_BB,1,72,3,11,34607.9,17002.7,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,74.8,0,1,0,1,0,True
GPU_Cluster_BB,1,89,9,25,37434.3,14044.2,3,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,127.33,0,0,0,1,0,True
GPU_Cluster_BB,1,262,7,5,0.0,57049.3,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,78.35,0,1,0,1,0,True
GPU_Cluster_AA,1,19,11,7,0.0,17925.1,2,1.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T4,0,no_commitment,single_experiment,32.62,0,1,0,1,0,True
GPU_Cluster_BB,1,38,6,19,19715.7,11822.1,1,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,81.0,0,0,0,1,0,True
GPU_Cluster_BB,1,68,7,11,15225.2,22171.3,2,1.0,1,standard,internal_research,api_direct,0,0,0,GPU_T5,GPU_T5,0,no_commitment,single_experiment,140.0,0,0,1,1,0,True
GPU_Cluster_BB,1,41,7,31,35599.3,38596.4,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T5,GPU_T5,0,no_commitment,single_experiment,158.95,0,1,1,1,0,True
GPU_Cluster_AA,1,113,8,6,46162.7,89865.6,2,1.0,0,enterprise,managed_account,broker_platform,0,0,0,GPU_T5,GPU_T5,1,no_commitment,single_experiment,294.5,0,0,1,1,0,True
GPU_Cluster_BB,1,0,5,20,0.0,13351.5,2,0.0,0,on_demand,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,88.56,0,0,0,1,0,True
GPU_Cluster_AA,1,0,8,14,13786.4,0.0,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,230.0,0,0,1,1,0,True
GPU_Cluster_AA,1,49,7,18,0.0,80983.4,1,0.0,0,standard,internal_research,api_direct,1,3,2,GPU_T1,GPU_T1,0,no_commitment,single_experiment,158.0,0,3,1,1,0,True
GPU_Cluster_AA,1,29,5,5,0.0,28849.5,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,104.0,0,1,0,1,0,True
GPU_Cluster_AA,1,78,7,18,0.0,86690.3,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,long_term_contract,116.5,0,0,0,1,0,True
GPU_Cluster_AA,1,20,5,8,19011.4,0.0,2,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T6,GPU_T6,0,no_commitment,single_experiment,115.0,0,0,0,1,0,True
GPU_Cluster_AA,1,42,7,29,24534.2,19891.6,2,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,220.0,0,0,1,1,0,True
GPU_Cluster_AA,1,61,9,6,23821.5,58522.4,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,131.0,0,3,0,1,0,True
GPU_Cluster_AA,1,9,5,15,10179.1,0.0,2,0.0,0,standard,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,70.0,0,0,0,1,0,True
GPU_Cluster_BB,1,110,3,18,11268.5,11233.3,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,2,no_commitment,single_experiment,106.2,0,2,0,1,0,True
GPU_Cluster_BB,1,40,3,23,0.0,30093.0,3,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,145.35,0,1,1,1,0,True
GPU_Cluster_BB,1,120,6,8,0.0,29914.5,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,89.1,0,0,0,1,0,True
GPU_Cluster_AA,1,197,4,30,12276.0,11869.3,2,0.0,0,priority,research_consortium,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,multi_run_experiment,85.0,0,0,0,1,0,True
GPU_Cluster_BB,1,81,3,25,29640.4,28158.7,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,88.83,0,1,0,1,0,True
GPU_Cluster_BB,1,195,8,13,28486.0,10083.3,3,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,106.03,0,1,0,1,0,True
GPU_Cluster_BB,1,2,8,15,11228.5,0.0,3,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T5,0,no_commitment,single_experiment,256.0,0,1,1,1,0,True
GPU_Cluster_BB,1,62,10,13,0.0,45625.1,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,132.3,0,2,0,1,0,True
GPU_Cluster_AA,1,35,4,13,0.0,18445.2,1,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,56.0,0,1,0,1,0,True
GPU_Cluster_AA,1,0,7,23,0.0,13612.2,2,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T3,GPU_T3,0,no_commitment,single_experiment,190.0,0,0,1,1,0,True
GPU_Cluster_BB,1,118,8,26,0.0,49913.2,2,0.0,0,standard,cloud_marketplace,broker_platform,0,0,0,GPU_T1,GPU_T1,0,no_commitment,single_experiment,58.9,0,1,0,1,0,True
GPU_Cluster_AA,1,46,2,3,120387.5,286700.7,2,0.0,0,standard,internal_research,api_direct,0,0,0,GPU_T1,GPU_T1,1,no_commitment,multi_run_experiment,38.0,0,1,0,1,0,True
GPU_Cluster_AA,1,9,10,24,23728.2,12209.5,2,0.0,0,standard,managed_account,broker_platform,0,0,0,GPU_T4,GPU_T4,0,no_commitment,single_experiment,54.0,0,0,0,1,0,True
